property_id,user_id,rent_approval_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,number_of_bedrooms,floorsize,price_per_square_metre,year_built,floor_level,furnishing,lease_term,negotiable_pricing,is_visible,is_approved,property_name,property_description,created_at,gender,approval_document_url
3699,1,2021-07-27 10:09:48,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,2000,1.387164898,103.9065344,3,145.8472514,13.71297697,2017-03-23,15,partially furnished,short term,yes,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $2000/month",Interested individuals can contact me!,2021-07-27 06:09:48,female,approval_letter.pdf
3700,1,2021-10-09 06:22:08,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,2250,1.387164898,103.9065344,3,149.941195,15.00588281,2017-12-07,15,fully furnished,short term,no,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $2250/month",Interested individuals can contact me!,2021-10-09 02:22:08,male,approval_letter.pdf
3701,1,2022-02-17 11:36:56,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,2600,1.387164898,103.9065344,3,143.911779,18.066624,2017-12-23,13,not furnished,3 years,no,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $2600/month",Interested individuals can contact me!,2022-02-17 07:36:56,mixed,approval_letter.pdf
3702,1,2022-03-13 20:57:05,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,3000,1.387164898,103.9065344,3,146.618088,20.46132261,2017-10-10,12,fully furnished,3 years,no,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $3000/month",Interested individuals can contact me!,2022-03-13 16:57:05,mixed,approval_letter.pdf
3703,1,2022-06-02 08:43:55,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,3300,1.387164898,103.9065344,3,151.7658999,21.74401497,2017-03-13,13,partially furnished,flexible,yes,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $3300/month",Interested individuals can contact me!,2022-06-02 04:43:55,female,approval_letter.pdf
3704,1,2022-11-02 16:04:25,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,2300,1.387164898,103.9065344,3,150.9449313,15.23734504,2017-12-28,14,not furnished,flexible,no,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $2300/month",Interested individuals can contact me!,2022-11-02 12:04:25,mixed,approval_letter.pdf
3705,1,2022-11-03 10:37:52,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,2950,1.387164898,103.9065344,3,147.9863809,19.9342668,2017-03-15,15,partially furnished,1 year,no,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $2950/month",Interested individuals can contact me!,2022-11-03 06:37:52,male,approval_letter.pdf
3706,1,2023-03-19 03:02:43,122B,SENGKANG EAST WAY,RIVERVALE BANK,542122,SENGKANG,EXECUTIVE,3600,1.387164898,103.9065344,3,153.581674,23.44029667,2017-05-15,14,not furnished,3 years,no,1,1,"EXECUTIVE @ RIVERVALE BANK, ONLY $3600/month",Interested individuals can contact me!,2023-03-18 23:02:43,female,approval_letter.pdf
3707,1,2021-02-14 22:05:07,669B,EDGEFIELD PLAINS,WATERWAY RIDGES,822669,PUNGGOL,4-ROOM,1450,1.404536069,103.9140128,3,104.2618304,13.90729468,1977-08-21,12,partially furnished,flexible,yes,1,1,"4-ROOM @ WATERWAY RIDGES, ONLY $1450/month",Interested individuals can contact me!,2021-02-14 18:05:07,female,approval_letter.pdf
3708,1,2021-02-15 16:33:30,669B,EDGEFIELD PLAINS,WATERWAY RIDGES,822669,PUNGGOL,5-ROOM,2000,1.404536069,103.9140128,3,118.8832253,16.82323132,1977-10-09,10,fully furnished,flexible,yes,1,1,"5-ROOM @ WATERWAY RIDGES, ONLY $2000/month",Interested individuals can contact me!,2021-02-15 12:33:30,mixed,approval_letter.pdf
3709,1,2022-05-18 11:38:06,669B,EDGEFIELD PLAINS,WATERWAY RIDGES,822669,PUNGGOL,4-ROOM,3000,1.404536069,103.9140128,3,101.8741862,29.448088,1977-01-04,15,fully furnished,flexible,no,1,1,"4-ROOM @ WATERWAY RIDGES, ONLY $3000/month",Interested individuals can contact me!,2022-05-18 07:38:06,female,approval_letter.pdf
3710,1,2023-01-09 13:48:23,669B,EDGEFIELD PLAINS,WATERWAY RIDGES,822669,PUNGGOL,4-ROOM,3100,1.404536069,103.9140128,3,97.8933827,31.66710471,1977-05-25,8,fully furnished,2 years,no,1,1,"4-ROOM @ WATERWAY RIDGES, ONLY $3100/month",Interested individuals can contact me!,2023-01-09 09:48:23,female,approval_letter.pdf
3711,1,2021-02-18 18:52:04,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,4-ROOM,2100,1.385795211,103.905414,3,101.5134206,20.68691989,1975-01-17,6,fully furnished,3 years,yes,1,1,"4-ROOM @ RIVERVALE BANK, ONLY $2100/month",Interested individuals can contact me!,2021-02-18 14:52:04,female,approval_letter.pdf
3712,1,2021-05-23 10:28:59,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,1800,1.385795211,103.905414,3,124.2221593,14.49016834,1975-05-14,2,fully furnished,2 years,no,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $1800/month",Interested individuals can contact me!,2021-05-23 06:28:59,male,approval_letter.pdf
3713,1,2021-06-02 17:59:07,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,1500,1.385795211,103.905414,3,124.6160155,12.0369761,1975-03-24,4,partially furnished,3 years,no,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $1500/month",Interested individuals can contact me!,2021-06-02 13:59:07,mixed,approval_letter.pdf
3714,1,2021-06-02 14:10:22,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,4-ROOM,2300,1.385795211,103.905414,3,102.3199137,22.47851778,1975-09-28,5,not furnished,flexible,no,1,1,"4-ROOM @ RIVERVALE BANK, ONLY $2300/month",Interested individuals can contact me!,2021-06-02 10:10:22,male,approval_letter.pdf
3715,1,2022-02-20 01:08:51,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,2600,1.385795211,103.905414,3,118.36575,21.96581359,1975-05-14,6,not furnished,short term,no,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $2600/month",Interested individuals can contact me!,2022-02-19 21:08:51,mixed,approval_letter.pdf
3716,1,2022-07-22 20:55:32,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,2200,1.385795211,103.905414,3,122.4991513,17.9593081,1975-04-11,10,fully furnished,short term,no,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $2200/month",Interested individuals can contact me!,2022-07-22 16:55:32,male,approval_letter.pdf
3717,1,2022-10-15 21:14:31,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,4-ROOM,2700,1.385795211,103.905414,3,99.10922353,27.24267131,1975-08-02,8,not furnished,1 year,yes,1,1,"4-ROOM @ RIVERVALE BANK, ONLY $2700/month",Interested individuals can contact me!,2022-10-15 17:14:31,male,approval_letter.pdf
3718,1,2022-11-06 10:35:58,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,2800,1.385795211,103.905414,3,121.7174116,23.00410405,1975-08-14,5,partially furnished,short term,yes,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $2800/month",Interested individuals can contact me!,2022-11-06 06:35:58,male,approval_letter.pdf
3719,1,2022-12-14 13:16:37,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,3200,1.385795211,103.905414,3,121.1286556,26.41819134,1975-08-25,8,partially furnished,1 year,no,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $3200/month",Interested individuals can contact me!,2022-12-14 09:16:37,male,approval_letter.pdf
3720,1,2022-12-01 14:20:05,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,2800,1.385795211,103.905414,3,121.9906428,22.95258009,1975-11-08,7,fully furnished,flexible,no,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $2800/month",Interested individuals can contact me!,2022-12-01 10:20:05,mixed,approval_letter.pdf
3721,1,2023-05-13 15:09:51,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,2000,1.385795211,103.905414,3,118.9314669,16.8164074,1975-02-08,14,fully furnished,short term,yes,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $2000/month",Interested individuals can contact me!,2023-05-13 11:09:51,female,approval_letter.pdf
3722,1,2023-05-07 18:32:10,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,4-ROOM,3700,1.385795211,103.905414,3,99.44313463,37.20719398,1975-05-17,11,fully furnished,1 year,yes,1,1,"4-ROOM @ RIVERVALE BANK, ONLY $3700/month",Interested individuals can contact me!,2023-05-07 14:32:10,male,approval_letter.pdf
3723,1,2023-06-21 00:07:16,121D,SENGKANG EAST WAY,RIVERVALE BANK,544121,SENGKANG,5-ROOM,3200,1.385795211,103.905414,3,119.7820995,26.71517709,1975-09-07,3,fully furnished,short term,yes,1,1,"5-ROOM @ RIVERVALE BANK, ONLY $3200/month",Interested individuals can contact me!,2023-06-20 20:07:16,male,approval_letter.pdf
3724,1,2021-02-09 17:21:02,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2000,1.398255318,103.904754,3,122.8358099,16.28189697,2020-06-11,13,partially furnished,flexible,no,1,1,"5-ROOM @ NIL, ONLY $2000/month",Interested individuals can contact me!,2021-02-09 13:21:02,male,approval_letter.pdf
3725,1,2021-02-25 12:30:50,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2050,1.398255318,103.904754,3,121.5169502,16.87007448,2020-04-13,5,fully furnished,2 years,yes,1,1,"5-ROOM @ NIL, ONLY $2050/month",Interested individuals can contact me!,2021-02-25 08:30:50,male,approval_letter.pdf
3726,1,2021-03-05 10:45:44,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2000,1.398255318,103.904754,3,120.8451269,16.55010881,2020-01-23,9,not furnished,short term,yes,1,1,"5-ROOM @ NIL, ONLY $2000/month",Interested individuals can contact me!,2021-03-05 06:45:44,female,approval_letter.pdf
3727,1,2021-06-16 16:32:51,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,1850,1.398255318,103.904754,3,117.3336477,15.76700321,2020-04-12,12,partially furnished,3 years,yes,1,1,"5-ROOM @ NIL, ONLY $1850/month",Interested individuals can contact me!,2021-06-16 12:32:51,male,approval_letter.pdf
3728,1,2021-09-06 13:03:59,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,1600,1.398255318,103.904754,3,122.0859033,13.10552616,2020-07-10,7,not furnished,short term,yes,1,1,"5-ROOM @ NIL, ONLY $1600/month",Interested individuals can contact me!,2021-09-06 09:03:59,mixed,approval_letter.pdf
3729,1,2021-10-22 09:23:16,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2600,1.398255318,103.904754,3,119.9602179,21.67385193,2020-01-14,3,fully furnished,flexible,no,1,1,"5-ROOM @ NIL, ONLY $2600/month",Interested individuals can contact me!,2021-10-22 05:23:16,female,approval_letter.pdf
3730,1,2022-02-14 22:09:15,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2400,1.398255318,103.904754,3,119.4320155,20.09511429,2020-05-05,5,fully furnished,short term,no,1,1,"5-ROOM @ NIL, ONLY $2400/month",Interested individuals can contact me!,2022-02-14 18:09:15,male,approval_letter.pdf
3731,1,2022-02-01 10:39:28,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2350,1.398255318,103.904754,3,124.1426128,18.92984163,2020-09-24,14,partially furnished,2 years,yes,1,1,"5-ROOM @ NIL, ONLY $2350/month",Interested individuals can contact me!,2022-02-01 06:39:28,male,approval_letter.pdf
3732,1,2022-03-01 17:54:50,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2000,1.398255318,103.904754,3,121.8211747,16.4175071,2020-02-12,15,not furnished,1 year,yes,1,1,"5-ROOM @ NIL, ONLY $2000/month",Interested individuals can contact me!,2022-03-01 13:54:50,male,approval_letter.pdf
3733,1,2022-04-10 10:48:17,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,2000,1.398255318,103.904754,3,128.2744562,15.59156873,2020-04-25,2,partially furnished,flexible,yes,1,1,"5-ROOM @ NIL, ONLY $2000/month",Interested individuals can contact me!,2022-04-10 06:48:17,mixed,approval_letter.pdf
3734,1,2022-10-15 12:43:18,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,1800,1.398255318,103.904754,3,116.3333952,15.47277114,2020-01-19,5,not furnished,3 years,no,1,1,"5-ROOM @ NIL, ONLY $1800/month",Interested individuals can contact me!,2022-10-15 08:43:18,female,approval_letter.pdf
3735,1,2023-01-01 18:15:49,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,3800,1.398255318,103.904754,3,120.9945741,31.40636699,2020-12-09,12,partially furnished,short term,yes,1,1,"5-ROOM @ NIL, ONLY $3800/month",Interested individuals can contact me!,2023-01-01 14:15:49,mixed,approval_letter.pdf
3736,1,2023-01-08 22:43:47,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,3600,1.398255318,103.904754,3,120.1263249,29.96845197,2020-02-07,2,partially furnished,2 years,yes,1,1,"5-ROOM @ NIL, ONLY $3600/month",Interested individuals can contact me!,2023-01-08 18:43:47,female,approval_letter.pdf
3737,1,2023-05-24 17:26:10,103A,EDGEFIELD PLAINS,NIL,821103,PUNGGOL,5-ROOM,4000,1.398255318,103.904754,3,122.7731089,32.58042447,2020-11-11,3,fully furnished,1 year,no,1,1,"5-ROOM @ NIL, ONLY $4000/month",Interested individuals can contact me!,2023-05-24 13:26:10,male,approval_letter.pdf
3738,1,2021-02-11 12:10:24,265E,COMPASSVALE BOW,THE CORIS,548265,SENGKANG,4-ROOM,2300,1.381909152,103.8966563,3,99.74447065,23.05892232,2008-02-09,5,partially furnished,short term,no,1,1,"4-ROOM @ THE CORIS, ONLY $2300/month",Interested individuals can contact me!,2021-02-11 08:10:24,mixed,approval_letter.pdf
3739,1,2021-04-17 07:00:25,265E,COMPASSVALE BOW,THE CORIS,548265,SENGKANG,4-ROOM,2200,1.381909152,103.8966563,3,94.77206974,23.21359031,2008-11-10,2,not furnished,2 years,yes,1,1,"4-ROOM @ THE CORIS, ONLY $2200/month",Interested individuals can contact me!,2021-04-17 03:00:25,mixed,approval_letter.pdf
3740,1,2021-08-07 05:44:34,265E,COMPASSVALE BOW,THE CORIS,548265,SENGKANG,4-ROOM,2600,1.381909152,103.8966563,3,102.4154328,25.38679893,2008-02-08,13,fully furnished,short term,no,1,1,"4-ROOM @ THE CORIS, ONLY $2600/month",Interested individuals can contact me!,2021-08-07 01:44:34,mixed,approval_letter.pdf
3741,1,2023-03-25 04:12:49,265E,COMPASSVALE BOW,THE CORIS,548265,SENGKANG,4-ROOM,2300,1.381909152,103.8966563,3,101.2182556,22.72317367,2008-05-18,9,fully furnished,2 years,yes,1,1,"4-ROOM @ THE CORIS, ONLY $2300/month",Interested individuals can contact me!,2023-03-25 00:12:49,male,approval_letter.pdf
3742,1,2023-07-10 14:59:22,265E,COMPASSVALE BOW,THE CORIS,548265,SENGKANG,4-ROOM,3100,1.381909152,103.8966563,3,100.6252934,30.8073636,2008-02-21,8,not furnished,short term,no,1,1,"4-ROOM @ THE CORIS, ONLY $3100/month",Interested individuals can contact me!,2023-07-10 10:59:22,mixed,approval_letter.pdf
3743,1,2021-02-16 16:16:15,224D,COMPASSVALE WALK,COMPASSVALE VISTA,544224,SENGKANG,5-ROOM,1500,1.388548954,103.8984882,3,126.7785261,11.83165672,2009-12-24,9,partially furnished,flexible,yes,1,1,"5-ROOM @ COMPASSVALE VISTA, ONLY $1500/month",Interested individuals can contact me!,2021-02-16 12:16:15,mixed,approval_letter.pdf
3744,1,2021-07-12 20:45:44,224D,COMPASSVALE WALK,COMPASSVALE VISTA,544224,SENGKANG,4-ROOM,2000,1.388548954,103.8984882,3,98.65055204,20.27358143,2009-01-25,11,not furnished,1 year,no,1,1,"4-ROOM @ COMPASSVALE VISTA, ONLY $2000/month",Interested individuals can contact me!,2021-07-12 16:45:44,female,approval_letter.pdf
3745,1,2021-12-09 19:15:57,224D,COMPASSVALE WALK,COMPASSVALE VISTA,544224,SENGKANG,5-ROOM,2200,1.388548954,103.8984882,3,117.1117591,18.78547481,2009-12-16,12,not furnished,3 years,no,1,1,"5-ROOM @ COMPASSVALE VISTA, ONLY $2200/month",Interested individuals can contact me!,2021-12-09 15:15:57,male,approval_letter.pdf
3746,1,2022-08-26 12:13:28,224D,COMPASSVALE WALK,COMPASSVALE VISTA,544224,SENGKANG,4-ROOM,3000,1.388548954,103.8984882,3,100.3263361,29.90241762,2009-07-15,8,not furnished,flexible,no,1,1,"4-ROOM @ COMPASSVALE VISTA, ONLY $3000/month",Interested individuals can contact me!,2022-08-26 08:13:28,female,approval_letter.pdf
3747,1,2022-11-03 23:22:00,224D,COMPASSVALE WALK,COMPASSVALE VISTA,544224,SENGKANG,4-ROOM,2700,1.388548954,103.8984882,3,95.56612162,28.25268991,2009-09-16,15,fully furnished,3 years,yes,1,1,"4-ROOM @ COMPASSVALE VISTA, ONLY $2700/month",Interested individuals can contact me!,2022-11-03 19:22:00,male,approval_letter.pdf
3748,1,2023-07-16 14:40:08,224D,COMPASSVALE WALK,COMPASSVALE VISTA,544224,SENGKANG,4-ROOM,3300,1.388548954,103.8984882,3,103.2496101,31.96137977,2009-09-21,12,partially furnished,flexible,yes,1,1,"4-ROOM @ COMPASSVALE VISTA, ONLY $3300/month",Interested individuals can contact me!,2023-07-16 10:40:08,male,approval_letter.pdf
3749,1,2021-02-02 18:54:28,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,5-ROOM,2600,1.343135737,103.9596428,3,119.9374385,21.67796838,1984-05-21,4,fully furnished,short term,no,1,1,"5-ROOM @ PARC LUMIERE, ONLY $2600/month",Interested individuals can contact me!,2021-02-02 14:54:28,female,approval_letter.pdf
3750,1,2021-03-18 09:12:52,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,4-ROOM,2600,1.343135737,103.9596428,3,100.9756659,25.74877796,1984-01-13,7,partially furnished,1 year,no,1,1,"4-ROOM @ PARC LUMIERE, ONLY $2600/month",Interested individuals can contact me!,2021-03-18 05:12:52,mixed,approval_letter.pdf
3751,1,2021-08-11 10:22:15,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,5-ROOM,2200,1.343135737,103.9596428,3,119.3671047,18.43053834,1984-02-08,6,not furnished,3 years,yes,1,1,"5-ROOM @ PARC LUMIERE, ONLY $2200/month",Interested individuals can contact me!,2021-08-11 06:22:15,male,approval_letter.pdf
3752,1,2022-01-17 18:09:47,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,5-ROOM,2600,1.343135737,103.9596428,3,118.9347498,21.86072619,1984-06-12,12,fully furnished,2 years,no,1,1,"5-ROOM @ PARC LUMIERE, ONLY $2600/month",Interested individuals can contact me!,2022-01-17 14:09:47,mixed,approval_letter.pdf
3753,1,2022-05-26 07:28:14,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,5-ROOM,2500,1.343135737,103.9596428,3,120.0989857,20.81616248,1984-10-23,2,partially furnished,2 years,no,1,1,"5-ROOM @ PARC LUMIERE, ONLY $2500/month",Interested individuals can contact me!,2022-05-26 03:28:14,male,approval_letter.pdf
3754,1,2022-12-15 13:39:40,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,5-ROOM,3200,1.343135737,103.9596428,3,120.5966529,26.53473313,1984-10-18,2,not furnished,1 year,no,1,1,"5-ROOM @ PARC LUMIERE, ONLY $3200/month",Interested individuals can contact me!,2022-12-15 09:39:40,mixed,approval_letter.pdf
3755,1,2023-02-21 01:19:04,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,5-ROOM,3700,1.343135737,103.9596428,3,119.2363793,31.03079799,1984-01-24,4,fully furnished,1 year,yes,1,1,"5-ROOM @ PARC LUMIERE, ONLY $3700/month",Interested individuals can contact me!,2023-02-20 21:19:04,mixed,approval_letter.pdf
3756,1,2023-07-27 14:31:36,167B,SIMEI LANE,PARC LUMIERE,522167,TAMPINES,4-ROOM,3600,1.343135737,103.9596428,3,99.90779705,36.03322369,1984-04-12,12,fully furnished,flexible,yes,1,1,"4-ROOM @ PARC LUMIERE, ONLY $3600/month",Interested individuals can contact me!,2023-07-27 10:31:36,mixed,approval_letter.pdf
3757,1,2021-02-24 13:37:33,234,COMPASSVALE WALK,COMPASSVALE PLAINS,540234,SENGKANG,5-ROOM,2100,1.390665365,103.9002524,3,117.135706,17.92792371,1978-11-27,9,partially furnished,3 years,yes,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2100/month",Interested individuals can contact me!,2021-02-24 09:37:33,male,approval_letter.pdf
3758,1,2021-08-27 05:11:14,234,COMPASSVALE WALK,COMPASSVALE PLAINS,540234,SENGKANG,4-ROOM,1900,1.390665365,103.9002524,3,97.464105,19.49435641,1978-10-22,3,not furnished,2 years,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $1900/month",Interested individuals can contact me!,2021-08-27 01:11:14,female,approval_letter.pdf
3759,1,2021-09-22 19:11:05,234,COMPASSVALE WALK,COMPASSVALE PLAINS,540234,SENGKANG,4-ROOM,2200,1.390665365,103.9002524,3,100.7393816,21.83852993,1978-04-20,12,partially furnished,1 year,no,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $2200/month",Interested individuals can contact me!,2021-09-22 15:11:05,female,approval_letter.pdf
3760,1,2022-07-23 00:18:29,234,COMPASSVALE WALK,COMPASSVALE PLAINS,540234,SENGKANG,4-ROOM,2500,1.390665365,103.9002524,3,102.4973524,24.39087392,1978-10-07,8,not furnished,2 years,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $2500/month",Interested individuals can contact me!,2022-07-22 20:18:29,mixed,approval_letter.pdf
3761,1,2023-07-28 14:23:01,234,COMPASSVALE WALK,COMPASSVALE PLAINS,540234,SENGKANG,4-ROOM,3000,1.390665365,103.9002524,3,98.6781519,30.40186649,1978-12-25,6,not furnished,flexible,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $3000/month",Interested individuals can contact me!,2023-07-28 10:23:01,male,approval_letter.pdf
3762,1,2023-07-11 05:49:58,234,COMPASSVALE WALK,COMPASSVALE PLAINS,540234,SENGKANG,4-ROOM,3600,1.390665365,103.9002524,3,100.3422453,35.87721193,1978-02-04,4,fully furnished,short term,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $3600/month",Interested individuals can contact me!,2023-07-11 01:49:58,female,approval_letter.pdf
3763,1,2021-02-09 03:21:42,176D,EDGEFIELD PLAINS,NIL,824176,PUNGGOL,5-ROOM,2250,1.397942406,103.9094482,3,115.6089688,19.46215785,2021-06-11,4,not furnished,2 years,no,1,1,"5-ROOM @ NIL, ONLY $2250/month",Interested individuals can contact me!,2021-02-08 23:21:42,mixed,approval_letter.pdf
3764,1,2021-02-22 07:52:33,176D,EDGEFIELD PLAINS,NIL,824176,PUNGGOL,5-ROOM,1950,1.397942406,103.9094482,3,118.9111268,16.3988018,2021-07-09,14,not furnished,short term,no,1,1,"5-ROOM @ NIL, ONLY $1950/month",Interested individuals can contact me!,2021-02-22 03:52:33,mixed,approval_letter.pdf
3765,1,2021-03-08 01:47:26,176D,EDGEFIELD PLAINS,NIL,824176,PUNGGOL,4-ROOM,1600,1.397942406,103.9094482,3,96.72086995,16.5424484,2021-09-23,13,not furnished,short term,yes,1,1,"4-ROOM @ NIL, ONLY $1600/month",Interested individuals can contact me!,2021-03-07 21:47:26,male,approval_letter.pdf
3766,1,2021-04-13 19:18:25,176D,EDGEFIELD PLAINS,NIL,824176,PUNGGOL,5-ROOM,1800,1.397942406,103.9094482,3,122.9747292,14.6371536,2021-03-12,5,partially furnished,3 years,yes,1,1,"5-ROOM @ NIL, ONLY $1800/month",Interested individuals can contact me!,2021-04-13 15:18:25,male,approval_letter.pdf
3767,1,2021-04-26 06:46:50,176D,EDGEFIELD PLAINS,NIL,824176,PUNGGOL,5-ROOM,1800,1.397942406,103.9094482,3,121.4697144,14.81850854,2021-11-05,10,not furnished,3 years,yes,1,1,"5-ROOM @ NIL, ONLY $1800/month",Interested individuals can contact me!,2021-04-26 02:46:50,mixed,approval_letter.pdf
3768,1,2021-04-09 23:35:45,176D,EDGEFIELD PLAINS,NIL,824176,PUNGGOL,5-ROOM,2200,1.397942406,103.9094482,3,120.7875375,18.21379958,2021-04-03,15,fully furnished,2 years,yes,1,1,"5-ROOM @ NIL, ONLY $2200/month",Interested individuals can contact me!,2021-04-09 19:35:45,male,approval_letter.pdf
