,property_id,rent_approval_date,town,block,street_name,flat_type,monthly_rent,postal,latitude,longitude,building,number_of_bedrooms,floorsize,price_per_square_metre,year_built,floor_level,furnishing,lease_term,negotiable_pricing
4127,4128,2021-06-01,SENGKANG,114,RIVERVALE WALK,4-ROOM,1500,540114,1.384095,103.901076,RIVERVALE COURT,3,99.300631,15.105644,1984,11,fully furnished,1 year,yes
4128,4129,2021-09-24,SENGKANG,114,RIVERVALE WALK,5-ROOM,2500,540114,1.384095,103.901076,RIVERVALE COURT,3,125.615249,19.902042,1984,15,fully furnished,2 years,no
4129,4130,2021-09-06,SENGKANG,114,RIVERVALE WALK,4-ROOM,1200,540114,1.384095,103.901076,RIVERVALE COURT,3,98.584465,12.172303,1984,6,fully furnished,short term,yes
4130,4131,2022-06-01,SENGKANG,114,RIVERVALE WALK,4-ROOM,2800,540114,1.384095,103.901076,RIVERVALE COURT,3,99.587568,28.115959,1984,4,fully furnished,short term,yes
4131,4132,2022-06-22,SENGKANG,114,RIVERVALE WALK,4-ROOM,1220,540114,1.384095,103.901076,RIVERVALE COURT,3,98.587533,12.37479,1984,15,partially furnished,short term,yes
4132,4133,2023-02-20,SENGKANG,114,RIVERVALE WALK,4-ROOM,3600,540114,1.384095,103.901076,RIVERVALE COURT,3,105.018675,34.279618,1984,12,fully furnished,flexible,no
4133,4134,2023-02-25,SENGKANG,114,RIVERVALE WALK,4-ROOM,3800,540114,1.384095,103.901076,RIVERVALE COURT,3,103.61441,36.674436,1984,3,fully furnished,short term,no
4134,4135,2023-03-08,SENGKANG,114,RIVERVALE WALK,4-ROOM,1900,540114,1.384095,103.901076,RIVERVALE COURT,3,97.54339,19.478511,1984,13,partially furnished,1 year,no
4135,4136,2023-07-06,SENGKANG,114,RIVERVALE WALK,4-ROOM,2000,540114,1.384095,103.901076,RIVERVALE COURT,3,100.095459,19.980926,1984,9,fully furnished,1 year,no
4136,4137,2023-08-01,SENGKANG,114,RIVERVALE WALK,5-ROOM,3500,540114,1.384095,103.901076,RIVERVALE COURT,3,126.646759,27.635922,1984,5,not furnished,3 years,no
4137,4138,2021-02-14,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2000,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,118.185122,16.922604,2010,3,fully furnished,flexible,no
4138,4139,2021-03-27,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2300,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,114.051658,20.1663,2010,15,fully furnished,3 years,yes
4139,4140,2021-05-22,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2100,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,122.022418,17.209952,2010,11,fully furnished,2 years,yes
4140,4141,2021-06-19,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2000,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,118.627537,16.859492,2010,10,fully furnished,short term,no
4141,4142,2021-09-18,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2300,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,119.102121,19.311159,2010,7,fully furnished,2 years,yes
4142,4143,2021-09-15,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2000,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,116.188673,17.213382,2010,2,fully furnished,2 years,no
4143,4144,2022-02-11,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2200,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,126.234997,17.427814,2010,4,fully furnished,2 years,yes
4144,4145,2022-02-27,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2000,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,122.708592,16.298777,2010,2,fully furnished,1 year,no
4145,4146,2022-04-20,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2400,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,114.382275,20.982272,2010,2,not furnished,3 years,no
4146,4147,2022-04-18,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2350,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,118.295576,19.865494,2010,10,not furnished,flexible,yes
4147,4148,2022-06-01,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,3400,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,118.310173,28.738019,2010,2,fully furnished,2 years,yes
4148,4149,2022-07-28,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,3800,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,112.092296,33.900635,2010,6,not furnished,1 year,no
4149,4150,2023-02-24,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,2900,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,119.070688,24.35528,2010,6,not furnished,2 years,yes
4150,4151,2023-03-10,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,3150,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,122.591121,25.695173,2010,13,partially furnished,1 year,no
4151,4152,2023-04-28,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,3000,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,116.962569,25.649231,2010,5,partially furnished,2 years,no
4152,4153,2023-08-16,SENGKANG,261D,SENGKANG EAST WAY,5-ROOM,3500,544261,1.393672,103.894793,COMPASSVALE NORTH GATE,3,117.202117,29.862942,2010,11,fully furnished,2 years,no
4153,4154,2021-02-10,SEMBAWANG,509A,WELLINGTON CIRCLE,5-ROOM,1800,751509,1.45308,103.820743,WELLINGTON VIEW,3,120.483529,14.939801,2005,3,partially furnished,3 years,no
4154,4155,2022-01-03,SEMBAWANG,509A,WELLINGTON CIRCLE,4-ROOM,2000,751509,1.45308,103.820743,WELLINGTON VIEW,3,96.490269,20.727479,2005,8,fully furnished,2 years,no
4155,4156,2022-01-23,SEMBAWANG,509A,WELLINGTON CIRCLE,4-ROOM,1800,751509,1.45308,103.820743,WELLINGTON VIEW,3,103.221161,17.438285,2005,15,partially furnished,3 years,yes
4156,4157,2022-01-24,SEMBAWANG,509A,WELLINGTON CIRCLE,5-ROOM,1800,751509,1.45308,103.820743,WELLINGTON VIEW,3,120.172733,14.978439,2005,10,fully furnished,2 years,yes
4157,4158,2022-06-10,SEMBAWANG,509A,WELLINGTON CIRCLE,4-ROOM,2200,751509,1.45308,103.820743,WELLINGTON VIEW,3,98.078837,22.430935,2005,7,not furnished,1 year,yes
4158,4159,2022-12-11,SEMBAWANG,509A,WELLINGTON CIRCLE,5-ROOM,2000,751509,1.45308,103.820743,WELLINGTON VIEW,3,125.402817,15.948605,2005,13,not furnished,flexible,yes
4159,4160,2023-01-15,SEMBAWANG,509A,WELLINGTON CIRCLE,4-ROOM,2300,751509,1.45308,103.820743,WELLINGTON VIEW,3,101.911771,22.568541,2005,10,partially furnished,flexible,no
4160,4161,2023-08-07,SEMBAWANG,509A,WELLINGTON CIRCLE,5-ROOM,3200,751509,1.45308,103.820743,WELLINGTON VIEW,3,115.823288,27.628295,2005,12,not furnished,2 years,yes
4161,4162,2021-02-10,GEYLANG,81,MACPHERSON LANE,2-ROOM,950,360081,1.332169,103.886297,MACPHERSON VIEW,1,45.964337,20.668197,1974,10,not furnished,flexible,no
4162,4163,2021-02-17,GEYLANG,81,MACPHERSON LANE,2-ROOM,800,360081,1.332169,103.886297,MACPHERSON VIEW,1,46.084526,17.359406,1974,15,partially furnished,2 years,yes
4163,4164,2021-04-02,GEYLANG,81,MACPHERSON LANE,2-ROOM,900,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.065565,24.954552,1974,10,partially furnished,2 years,no
4164,4165,2021-05-10,GEYLANG,81,MACPHERSON LANE,2-ROOM,1400,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.796938,38.046644,1974,8,partially furnished,flexible,no
4165,4166,2021-07-18,GEYLANG,81,MACPHERSON LANE,2-ROOM,1200,360081,1.332169,103.886297,MACPHERSON VIEW,1,46.001575,26.086064,1974,3,partially furnished,flexible,yes
4166,4167,2021-08-27,GEYLANG,81,MACPHERSON LANE,2-ROOM,1300,360081,1.332169,103.886297,MACPHERSON VIEW,1,46.366049,28.037757,1974,12,not furnished,flexible,yes
4167,4168,2021-08-27,GEYLANG,81,MACPHERSON LANE,2-ROOM,1400,360081,1.332169,103.886297,MACPHERSON VIEW,1,45.722036,30.619809,1974,5,not furnished,2 years,yes
4168,4169,2021-09-09,GEYLANG,81,MACPHERSON LANE,2-ROOM,1100,360081,1.332169,103.886297,MACPHERSON VIEW,1,45.900065,23.965108,1974,15,not furnished,flexible,yes
4169,4170,2021-09-27,GEYLANG,81,MACPHERSON LANE,2-ROOM,1300,360081,1.332169,103.886297,MACPHERSON VIEW,1,37.175323,34.969434,1974,8,partially furnished,1 year,no
4170,4171,2021-10-21,GEYLANG,81,MACPHERSON LANE,2-ROOM,1700,360081,1.332169,103.886297,MACPHERSON VIEW,1,45.980109,36.972509,1974,8,fully furnished,3 years,yes
4171,4172,2021-11-25,GEYLANG,81,MACPHERSON LANE,2-ROOM,1300,360081,1.332169,103.886297,MACPHERSON VIEW,1,35.987211,36.123944,1974,5,partially furnished,1 year,no
4172,4173,2022-01-24,GEYLANG,81,MACPHERSON LANE,2-ROOM,950,360081,1.332169,103.886297,MACPHERSON VIEW,1,45.805732,20.739763,1974,12,partially furnished,flexible,no
4173,4174,2022-03-24,GEYLANG,81,MACPHERSON LANE,2-ROOM,1400,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.263826,38.605965,1974,13,not furnished,1 year,no
4174,4175,2022-03-17,GEYLANG,81,MACPHERSON LANE,2-ROOM,1450,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.868606,39.328854,1974,3,not furnished,3 years,yes
4175,4176,2022-03-02,GEYLANG,81,MACPHERSON LANE,2-ROOM,2100,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.154594,58.083905,1974,10,fully furnished,1 year,no
4176,4177,2022-05-04,GEYLANG,81,MACPHERSON LANE,2-ROOM,1200,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.14218,33.202204,1974,14,partially furnished,2 years,no
4177,4178,2022-07-16,GEYLANG,81,MACPHERSON LANE,2-ROOM,1800,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.744467,48.986968,1974,12,fully furnished,2 years,yes
4178,4179,2022-08-05,GEYLANG,81,MACPHERSON LANE,2-ROOM,1300,360081,1.332169,103.886297,MACPHERSON VIEW,1,35.859976,36.252116,1974,10,partially furnished,2 years,yes
4179,4180,2022-09-23,GEYLANG,81,MACPHERSON LANE,2-ROOM,1600,360081,1.332169,103.886297,MACPHERSON VIEW,1,45.949976,34.820475,1974,7,fully furnished,flexible,yes
4180,4181,2022-10-23,GEYLANG,81,MACPHERSON LANE,2-ROOM,1500,360081,1.332169,103.886297,MACPHERSON VIEW,1,45.779065,32.766069,1974,10,partially furnished,1 year,yes
4181,4182,2023-02-14,GEYLANG,81,MACPHERSON LANE,2-ROOM,2200,360081,1.332169,103.886297,MACPHERSON VIEW,1,36.321722,60.569815,1974,7,fully furnished,2 years,no
4182,4183,2023-03-21,GEYLANG,81,MACPHERSON LANE,2-ROOM,800,360081,1.332169,103.886297,MACPHERSON VIEW,1,46.339841,17.263762,1974,2,fully furnished,1 year,yes
4183,4184,2023-04-18,GEYLANG,81,MACPHERSON LANE,2-ROOM,1500,360081,1.332169,103.886297,MACPHERSON VIEW,1,46.845516,32.02014,1974,12,not furnished,flexible,yes
4184,4185,2023-06-19,GEYLANG,81,MACPHERSON LANE,2-ROOM,1800,360081,1.332169,103.886297,MACPHERSON VIEW,1,35.973301,50.037109,1974,9,fully furnished,1 year,no
4185,4186,2023-08-25,GEYLANG,81,MACPHERSON LANE,2-ROOM,1400,360081,1.332169,103.886297,MACPHERSON VIEW,1,46.136911,30.344467,1974,11,not furnished,3 years,yes
4186,4187,2023-08-08,GEYLANG,81,MACPHERSON LANE,2-ROOM,1100,360081,1.332169,103.886297,MACPHERSON VIEW,1,46.098748,23.861819,1974,15,fully furnished,3 years,yes
4187,4188,2021-02-21,TOA PAYOH,249,KIM KEAT LINK,4-ROOM,2500,310249,1.331316,103.856657,HDB-TOA PAYOH,3,97.277389,25.699703,2014,7,not furnished,1 year,yes
4188,4189,2021-06-24,TOA PAYOH,249,KIM KEAT LINK,4-ROOM,2100,310249,1.331316,103.856657,HDB-TOA PAYOH,3,96.983034,21.653272,2014,9,partially furnished,2 years,no
4189,4190,2021-09-18,TOA PAYOH,249,KIM KEAT LINK,5-ROOM,2300,310249,1.331316,103.856657,HDB-TOA PAYOH,3,116.994744,19.659003,2014,7,fully furnished,2 years,no
4190,4191,2023-01-13,TOA PAYOH,249,KIM KEAT LINK,4-ROOM,3600,310249,1.331316,103.856657,HDB-TOA PAYOH,3,102.575169,35.096213,2014,4,fully furnished,short term,no
4191,4192,2023-04-18,TOA PAYOH,249,KIM KEAT LINK,4-ROOM,4100,310249,1.331316,103.856657,HDB-TOA PAYOH,3,98.269626,41.721946,2014,13,fully furnished,3 years,yes
4192,4193,2021-02-13,PUNGGOL,670C,EDGEFIELD PLAINS,4-ROOM,2600,823670,1.405343,103.913933,WATERWAY RIDGES,3,97.634615,26.6299,2005,10,partially furnished,2 years,no
4193,4194,2023-01-18,PUNGGOL,670C,EDGEFIELD PLAINS,4-ROOM,3500,823670,1.405343,103.913933,WATERWAY RIDGES,3,97.995534,35.715913,2005,11,not furnished,flexible,no
4194,4195,2023-05-12,PUNGGOL,670C,EDGEFIELD PLAINS,3-ROOM,3200,823670,1.405343,103.913933,WATERWAY RIDGES,2,62.698395,51.037989,2005,10,partially furnished,short term,yes
4195,4196,2021-02-25,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2400,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,97.240193,24.681152,2020,4,partially furnished,flexible,no
4196,4197,2021-03-21,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2600,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,119.419956,21.771906,2020,3,fully furnished,2 years,no
4197,4198,2021-05-14,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2700,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,121.093046,22.296904,2020,8,partially furnished,1 year,no
4198,4199,2021-05-10,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2500,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,128.54741,19.448078,2020,3,fully furnished,flexible,no
4199,4200,2021-06-04,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2500,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,117.827272,21.217499,2020,13,not furnished,1 year,yes
4200,4201,2021-07-05,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2500,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,104.061425,24.024272,2020,15,not furnished,1 year,no
4201,4202,2021-07-21,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2400,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,122.824281,19.54011,2020,14,not furnished,2 years,no
4202,4203,2021-08-22,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2600,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,102.999175,25.242921,2020,3,partially furnished,short term,no
4203,4204,2021-12-09,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2400,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,117.288219,20.462413,2020,9,not furnished,1 year,no
4204,4205,2021-12-24,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,1570,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,96.709669,16.234157,2020,13,fully furnished,2 years,yes
4205,4206,2022-01-10,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,3500,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,125.595564,27.867226,2020,12,partially furnished,flexible,no
4206,4207,2022-01-28,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2400,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,101.719103,23.594388,2020,8,fully furnished,2 years,no
4207,4208,2022-02-24,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2550,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,95.958554,26.573973,2020,12,not furnished,flexible,yes
4208,4209,2022-04-15,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2600,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,120.111556,21.646543,2020,10,fully furnished,short term,yes
4209,4210,2022-06-01,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2900,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,119.076561,24.354079,2020,2,fully furnished,2 years,yes
4210,4211,2022-06-13,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2800,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,116.048216,24.127902,2020,10,not furnished,2 years,no
4211,4212,2022-08-02,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2550,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,96.806819,26.34112,2020,4,partially furnished,1 year,no
4212,4213,2022-10-11,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2700,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,118.136318,22.854953,2020,13,not furnished,1 year,yes
4213,4214,2022-11-28,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2670,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,98.142424,27.20536,2020,9,not furnished,1 year,yes
4214,4215,2023-03-26,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,4000,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,100.578941,39.769756,2020,14,partially furnished,short term,no
4215,4216,2023-04-03,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,3500,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,114.022344,30.695738,2020,12,partially furnished,short term,no
4216,4217,2023-06-26,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,4000,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,120.076994,33.31196,2020,2,fully furnished,3 years,yes
4217,4218,2023-07-23,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,2900,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,96.068097,30.18692,2020,11,partially furnished,1 year,no
4218,4219,2023-07-08,BUKIT MERAH,51,LENGKOK BAHRU,4-ROOM,4000,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,99.748208,40.100971,2020,10,partially furnished,3 years,yes
4219,4220,2023-08-25,BUKIT MERAH,51,LENGKOK BAHRU,5-ROOM,2500,150051,1.287613,103.812272,HDB-BUKIT MERAH,3,122.328238,20.436819,2020,14,not furnished,1 year,no
4220,4221,2021-02-19,SEMBAWANG,501A,WELLINGTON CIRCLE,4-ROOM,1200,751501,1.451769,103.820782,MONTREAL SPRING,3,99.452903,12.066013,2006,14,fully furnished,short term,no
4221,4222,2021-03-26,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,2200,751501,1.451769,103.820782,MONTREAL SPRING,3,125.183349,17.574222,2006,12,fully furnished,3 years,no
4222,4223,2021-05-22,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,1830,751501,1.451769,103.820782,MONTREAL SPRING,3,120.220786,15.221993,2006,14,fully furnished,1 year,yes
4223,4224,2021-06-10,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,2800,751501,1.451769,103.820782,MONTREAL SPRING,3,118.30486,23.667667,2006,9,not furnished,short term,yes
4224,4225,2021-07-17,SEMBAWANG,501A,WELLINGTON CIRCLE,4-ROOM,1200,751501,1.451769,103.820782,MONTREAL SPRING,3,102.565886,11.699797,2006,7,partially furnished,short term,yes
4225,4226,2021-07-11,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,2000,751501,1.451769,103.820782,MONTREAL SPRING,3,120.430422,16.6071,2006,8,not furnished,short term,no
4226,4227,2021-09-19,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,2100,751501,1.451769,103.820782,MONTREAL SPRING,3,117.623399,17.853591,2006,13,partially furnished,1 year,no
4227,4228,2021-09-26,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,2600,751501,1.451769,103.820782,MONTREAL SPRING,3,120.257777,21.620223,2006,3,not furnished,flexible,yes
4228,4229,2022-01-11,SEMBAWANG,501A,WELLINGTON CIRCLE,4-ROOM,2500,751501,1.451769,103.820782,MONTREAL SPRING,3,101.452094,24.642172,2006,5,not furnished,short term,no
4229,4230,2022-03-12,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,2400,751501,1.451769,103.820782,MONTREAL SPRING,3,122.535125,19.586221,2006,8,partially furnished,flexible,no
4230,4231,2022-07-15,SEMBAWANG,501A,WELLINGTON CIRCLE,4-ROOM,1900,751501,1.451769,103.820782,MONTREAL SPRING,3,101.742221,18.674646,2006,3,not furnished,short term,no
4231,4232,2022-12-27,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,3300,751501,1.451769,103.820782,MONTREAL SPRING,3,124.779527,26.446646,2006,5,partially furnished,flexible,yes
4232,4233,2022-12-11,SEMBAWANG,501A,WELLINGTON CIRCLE,4-ROOM,1500,751501,1.451769,103.820782,MONTREAL SPRING,3,100.608557,14.909269,2006,8,fully furnished,short term,no
4233,4234,2023-06-10,SEMBAWANG,501A,WELLINGTON CIRCLE,5-ROOM,3000,751501,1.451769,103.820782,MONTREAL SPRING,3,124.079083,24.178128,2006,10,not furnished,1 year,no
4234,4235,2021-02-14,TAMPINES,168A,SIMEI LANE,5-ROOM,2400,521168,1.342739,103.958976,PARC LUMIERE,3,121.733378,19.715217,2000,7,not furnished,short term,yes
4235,4236,2021-05-13,TAMPINES,168A,SIMEI LANE,5-ROOM,2600,521168,1.342739,103.958976,PARC LUMIERE,3,114.488107,22.709783,2000,7,not furnished,2 years,no
4236,4237,2022-04-24,TAMPINES,168A,SIMEI LANE,5-ROOM,2750,521168,1.342739,103.958976,PARC LUMIERE,3,122.924165,22.371517,2000,7,partially furnished,short term,yes
4237,4238,2022-05-08,TAMPINES,168A,SIMEI LANE,5-ROOM,3500,521168,1.342739,103.958976,PARC LUMIERE,3,119.154087,29.37373,2000,11,not furnished,short term,yes
4238,4239,2023-01-07,TAMPINES,168A,SIMEI LANE,4-ROOM,3800,521168,1.342739,103.958976,PARC LUMIERE,3,99.908462,38.034816,2000,7,not furnished,short term,no
4239,4240,2023-04-06,TAMPINES,168A,SIMEI LANE,5-ROOM,4200,521168,1.342739,103.958976,PARC LUMIERE,3,120.726734,34.789312,2000,7,partially furnished,flexible,yes
4240,4241,2021-02-24,WOODLANDS,124,MARSILING RISE,EXECUTIVE,1700,730124,1.438829,103.779388,HDB-WOODLANDS,3,146.600031,11.596178,2005,12,not furnished,2 years,no
4241,4242,2021-09-10,WOODLANDS,124,MARSILING RISE,EXECUTIVE,2500,730124,1.438829,103.779388,HDB-WOODLANDS,3,147.567186,16.941436,2005,12,fully furnished,3 years,no
4242,4243,2021-11-24,WOODLANDS,124,MARSILING RISE,4-ROOM,2100,730124,1.438829,103.779388,HDB-WOODLANDS,3,101.032917,20.785305,2005,5,fully furnished,flexible,no
4243,4244,2022-02-21,WOODLANDS,124,MARSILING RISE,4-ROOM,1850,730124,1.438829,103.779388,HDB-WOODLANDS,3,99.632098,18.568313,2005,13,fully furnished,1 year,yes
4244,4245,2022-11-04,WOODLANDS,124,MARSILING RISE,EXECUTIVE,3700,730124,1.438829,103.779388,HDB-WOODLANDS,3,151.835488,24.36848,2005,12,not furnished,short term,yes
4245,4246,2023-03-16,WOODLANDS,124,MARSILING RISE,EXECUTIVE,2900,730124,1.438829,103.779388,HDB-WOODLANDS,3,146.790156,19.756093,2005,13,fully furnished,3 years,no
4246,4247,2021-02-18,TOA PAYOH,248,KIM KEAT LINK,4-ROOM,1900,310248,1.331367,103.855879,HDB-TOA PAYOH,3,95.53804,19.887366,2013,13,partially furnished,1 year,yes
4247,4248,2021-06-08,TOA PAYOH,248,KIM KEAT LINK,5-ROOM,2000,310248,1.331367,103.855879,HDB-TOA PAYOH,3,124.21769,16.100766,2013,8,fully furnished,1 year,no
4248,4249,2021-08-12,TOA PAYOH,248,KIM KEAT LINK,4-ROOM,2100,310248,1.331367,103.855879,HDB-TOA PAYOH,3,103.105673,20.367454,2013,10,partially furnished,3 years,no
4249,4250,2023-02-09,TOA PAYOH,248,KIM KEAT LINK,4-ROOM,1900,310248,1.331367,103.855879,HDB-TOA PAYOH,3,97.47638,19.491901,2013,5,fully furnished,1 year,yes
4250,4251,2023-08-25,TOA PAYOH,248,KIM KEAT LINK,4-ROOM,2100,310248,1.331367,103.855879,HDB-TOA PAYOH,3,103.842785,20.222878,2013,4,partially furnished,2 years,no
4251,4252,2021-02-21,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2100,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,100.266439,20.944196,2022,15,not furnished,short term,yes
4252,4253,2021-02-05,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2100,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,97.954162,21.438599,2022,7,not furnished,short term,no
4253,4254,2021-02-22,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2000,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,95.706941,20.897126,2022,8,not furnished,flexible,no
4254,4255,2021-03-01,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2150,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,96.487546,22.282668,2022,15,fully furnished,1 year,yes
4255,4256,2021-03-17,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2200,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,100.310493,21.931903,2022,14,fully furnished,flexible,yes
4256,4257,2021-04-18,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,1850,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,95.486683,19.374429,2022,2,partially furnished,2 years,no
4257,4258,2021-05-09,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2250,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,98.833295,22.765608,2022,6,not furnished,1 year,yes
4258,4259,2021-05-06,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2400,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,95.782664,25.056726,2022,11,not furnished,1 year,no
4259,4260,2021-07-13,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2800,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,99.714958,28.08004,2022,7,partially furnished,1 year,no
4260,4261,2021-07-01,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2300,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,97.24145,23.652465,2022,15,not furnished,3 years,yes
4261,4262,2021-08-27,BUKIT MERAH,40,TELOK BLANGAH RISE,4-ROOM,2200,90040,1.272099,103.823245,HDB-BUKIT MERAH,3,98.728487,22.283335,2022,15,not furnished,3 years,no
