property_id,user_id,listing_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,num_bedrooms,floor_size,ppsm,year_built,floor_level,furnish_status,lease_term,negotiable,is_visible,is_approved
5600,1,2022-11-20,401,ADMIRALTY LINK,HDB-SEMBAWANG,750401,SEMBAWANG,5-ROOM,3500,1.45427018,103.8158126,3,120.7164285,28.99356818,2005,14,not furnished,short term,no,1,1
5601,1,2021-03-08,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,1700,1.387597938,103.8902203,3,96.57774162,17.6023996,1983,9,not furnished,3 years,yes,1,1
5602,1,2021-04-26,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2000,1.387597938,103.8902203,3,103.8329482,19.26170868,1983,4,not furnished,short term,no,1,1
5603,1,2021-05-12,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,1700,1.387597938,103.8902203,3,96.9661178,17.53189711,1983,5,fully furnished,flexible,yes,1,1
5604,1,2021-06-26,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2100,1.387597938,103.8902203,3,100.1766319,20.9629727,1983,12,not furnished,short term,yes,1,1
5605,1,2021-07-02,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2200,1.387597938,103.8902203,3,94.51586848,23.27651468,1983,13,not furnished,2 years,no,1,1
5606,1,2021-12-25,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,1800,1.387597938,103.8902203,3,105.068072,17.13175055,1983,8,not furnished,flexible,yes,1,1
5607,1,2021-12-03,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2000,1.387597938,103.8902203,3,101.2689003,19.74939981,1983,4,fully furnished,flexible,no,1,1
5608,1,2021-12-14,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2100,1.387597938,103.8902203,3,104.3962253,20.11566983,1983,12,partially furnished,1 year,no,1,1
5609,1,2022-06-23,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2100,1.387597938,103.8902203,3,103.0382712,20.38077674,1983,11,fully furnished,3 years,no,1,1
5610,1,2022-07-02,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,3200,1.387597938,103.8902203,3,94.83935824,33.74126586,1983,4,fully furnished,3 years,no,1,1
5611,1,2022-11-11,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,1800,1.387597938,103.8902203,3,101.118882,17.80082971,1983,3,fully furnished,short term,yes,1,1
5612,1,2022-12-04,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2600,1.387597938,103.8902203,3,106.6720942,24.37375978,1983,11,partially furnished,2 years,yes,1,1
5613,1,2023-03-09,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,3000,1.387597938,103.8902203,3,102.5319492,29.25917262,1983,7,not furnished,2 years,yes,1,1
5614,1,2023-04-03,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2400,1.387597938,103.8902203,3,98.44185879,24.37987285,1983,3,fully furnished,flexible,yes,1,1
5615,1,2023-06-19,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,3000,1.387597938,103.8902203,3,92.78403124,32.33315,1983,11,not furnished,1 year,yes,1,1
5616,1,2023-07-01,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,3100,1.387597938,103.8902203,3,100.7271179,30.77622059,1983,5,partially furnished,flexible,yes,1,1
5617,1,2023-07-20,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,2900,1.387597938,103.8902203,3,102.3197406,28.34252691,1983,9,fully furnished,3 years,no,1,1
5618,1,2023-07-28,303C,ANCHORVALE LINK,ANCHORVALE COURT,543303,SENGKANG,4-ROOM,3100,1.387597938,103.8902203,3,98.4147451,31.49934491,1983,12,not furnished,1 year,no,1,1
5619,1,2021-03-06,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,4-ROOM,1600,1.388318481,103.8729357,3,106.4017298,15.03734951,2012,9,partially furnished,short term,yes,1,1
5620,1,2021-06-11,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,4-ROOM,1650,1.388318481,103.8729357,3,100.5779841,16.40518066,2012,13,partially furnished,1 year,yes,1,1
5621,1,2021-12-23,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,4-ROOM,1800,1.388318481,103.8729357,3,101.5729528,17.72125305,2012,11,not furnished,3 years,yes,1,1
5622,1,2022-02-14,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,4-ROOM,2800,1.388318481,103.8729357,3,93.32667975,30.00213881,2012,10,not furnished,2 years,no,1,1
5623,1,2022-03-09,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,5-ROOM,2500,1.388318481,103.8729357,3,118.358546,21.12226016,2012,10,fully furnished,3 years,no,1,1
5624,1,2022-05-11,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,4-ROOM,3000,1.388318481,103.8729357,3,97.25650816,30.84626476,2012,12,fully furnished,short term,no,1,1
5625,1,2022-08-12,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,4-ROOM,3200,1.388318481,103.8729357,3,100.9603607,31.69560782,2012,2,not furnished,3 years,yes,1,1
5626,1,2023-06-25,403C,FERNVALE LANE,FERN SPRING,793403,SENGKANG,4-ROOM,2800,1.388318481,103.8729357,3,102.5180036,27.31227591,2012,12,not furnished,3 years,yes,1,1
5627,1,2021-03-13,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,2100,1.335934062,103.9388663,3,115.3092212,18.21189996,1978,15,partially furnished,flexible,no,1,1
5628,1,2021-04-26,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2000,1.335934062,103.9388663,3,101.3385589,19.73582437,1978,11,partially furnished,3 years,no,1,1
5629,1,2021-04-16,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2000,1.335934062,103.9388663,3,101.0605825,19.79010957,1978,6,partially furnished,3 years,yes,1,1
5630,1,2021-08-24,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2200,1.335934062,103.9388663,3,97.85670319,22.48185283,1978,7,not furnished,2 years,yes,1,1
5631,1,2021-08-11,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,2150,1.335934062,103.9388663,3,120.6491563,17.82026552,1978,6,fully furnished,1 year,no,1,1
5632,1,2021-09-15,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,2500,1.335934062,103.9388663,3,119.7831081,20.87105636,1978,13,not furnished,short term,no,1,1
5633,1,2021-10-11,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2600,1.335934062,103.9388663,3,102.5745606,25.34741543,1978,12,not furnished,1 year,no,1,1
5634,1,2022-02-07,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,2700,1.335934062,103.9388663,3,122.8310655,21.9814099,1978,14,fully furnished,3 years,no,1,1
5635,1,2022-04-03,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2600,1.335934062,103.9388663,3,100.275612,25.92853783,1978,12,partially furnished,2 years,no,1,1
5636,1,2022-04-07,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,2350,1.335934062,103.9388663,3,120.0978425,19.56737899,1978,2,fully furnished,2 years,yes,1,1
5637,1,2022-05-17,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2800,1.335934062,103.9388663,3,97.63264692,28.67893157,1978,10,partially furnished,flexible,yes,1,1
5638,1,2022-05-13,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,2400,1.335934062,103.9388663,3,119.9839488,20.00267556,1978,6,not furnished,short term,no,1,1
5639,1,2022-08-01,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2200,1.335934062,103.9388663,3,101.913637,21.58690501,1978,5,partially furnished,3 years,no,1,1
5640,1,2022-11-20,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,3300,1.335934062,103.9388663,3,99.01428105,33.32852559,1978,4,fully furnished,flexible,no,1,1
5641,1,2022-11-14,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,2900,1.335934062,103.9388663,3,115.0768294,25.20055527,1978,13,not furnished,3 years,no,1,1
5642,1,2023-05-16,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,3000,1.335934062,103.9388663,3,120.8184778,24.83063894,1978,11,fully furnished,1 year,yes,1,1
5643,1,2023-05-13,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,3500,1.335934062,103.9388663,3,118.6778882,29.4915932,1978,8,not furnished,short term,no,1,1
5644,1,2023-06-20,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,2800,1.335934062,103.9388663,3,99.69084349,28.08683227,1978,4,not furnished,2 years,yes,1,1
5645,1,2023-07-12,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,5-ROOM,3550,1.335934062,103.9388663,3,119.8213412,29.62744337,1978,5,partially furnished,short term,no,1,1
5646,1,2023-08-21,771,BEDOK RESERVOIR VIEW,LONGVALE,470771,BEDOK,4-ROOM,3400,1.335934062,103.9388663,3,107.1013782,31.74562323,1978,14,partially furnished,flexible,no,1,1
5647,1,2021-03-22,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,4-ROOM,2000,1.384241559,103.8995422,3,100.3819809,19.92389454,2002,10,not furnished,flexible,no,1,1
5648,1,2021-04-13,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,2-ROOM,1600,1.384241559,103.8995422,1,45.80449786,34.93106735,2002,4,not furnished,3 years,no,1,1
5649,1,2021-07-23,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,2-ROOM,1600,1.384241559,103.8995422,1,45.92041391,34.84289151,2002,14,partially furnished,2 years,no,1,1
5650,1,2022-01-14,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,4-ROOM,1800,1.384241559,103.8995422,3,103.2915223,17.42640596,2002,13,not furnished,2 years,yes,1,1
5651,1,2022-02-12,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,4-ROOM,2300,1.384241559,103.8995422,3,96.4378169,23.84956518,2002,14,fully furnished,2 years,no,1,1
5652,1,2022-02-06,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,3-ROOM,1500,1.384241559,103.8995422,2,62.84186357,23.86943853,2002,12,not furnished,2 years,no,1,1
5653,1,2022-03-27,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,4-ROOM,3400,1.384241559,103.8995422,3,101.2989221,33.56402942,2002,6,fully furnished,flexible,yes,1,1
5654,1,2022-05-24,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,3-ROOM,1800,1.384241559,103.8995422,2,63.44095527,28.37283884,2002,5,partially furnished,1 year,yes,1,1
5655,1,2022-06-19,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,4-ROOM,3400,1.384241559,103.8995422,3,97.57411486,34.84530713,2002,15,not furnished,2 years,no,1,1
5656,1,2022-08-18,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,3-ROOM,2300,1.384241559,103.8995422,2,61.6950379,37.28014567,2002,10,fully furnished,flexible,no,1,1
5657,1,2023-01-25,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,3-ROOM,2000,1.384241559,103.8995422,2,65.19109102,30.67903863,2002,2,not furnished,3 years,yes,1,1
5658,1,2023-03-02,210C,COMPASSVALE LANE,COMPASSVALE BEACON,543210,SENGKANG,3-ROOM,1800,1.384241559,103.8995422,2,64.45820123,27.92507339,2002,9,partially furnished,3 years,yes,1,1
5659,1,2021-03-15,662B,EDGEDALE PLAINS,WATERWAY SUNDEW,822662,PUNGGOL,4-ROOM,2300,1.401721537,103.918691,3,99.69941727,23.06934246,2000,12,partially furnished,1 year,no,1,1
5660,1,2021-09-11,662B,EDGEDALE PLAINS,WATERWAY SUNDEW,822662,PUNGGOL,4-ROOM,1500,1.401721537,103.918691,3,96.27278147,15.58072777,2000,11,partially furnished,1 year,no,1,1
5661,1,2021-12-16,662B,EDGEDALE PLAINS,WATERWAY SUNDEW,822662,PUNGGOL,4-ROOM,2500,1.401721537,103.918691,3,96.32659963,25.95337124,2000,3,fully furnished,short term,no,1,1
5662,1,2022-04-11,662B,EDGEDALE PLAINS,WATERWAY SUNDEW,822662,PUNGGOL,3-ROOM,2800,1.401721537,103.918691,2,63.30187453,44.23249739,2000,4,partially furnished,1 year,yes,1,1
5663,1,2023-05-20,662B,EDGEDALE PLAINS,WATERWAY SUNDEW,822662,PUNGGOL,3-ROOM,3300,1.401721537,103.918691,2,62.34317247,52.93282118,2000,8,not furnished,short term,yes,1,1
5664,1,2023-06-01,662B,EDGEDALE PLAINS,WATERWAY SUNDEW,822662,PUNGGOL,4-ROOM,3600,1.401721537,103.918691,3,102.8509969,35.00209147,2000,11,partially furnished,1 year,no,1,1
5665,1,2023-08-15,662B,EDGEDALE PLAINS,WATERWAY SUNDEW,822662,PUNGGOL,4-ROOM,3000,1.401721537,103.918691,3,105.2630476,28.50002987,2000,12,not furnished,1 year,no,1,1
5666,1,2021-03-13,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,4-ROOM,2300,1.324058778,103.9113038,3,99.94634562,23.01234713,2022,7,fully furnished,flexible,no,1,1
5667,1,2021-05-04,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,5-ROOM,2000,1.324058778,103.9113038,3,118.7635696,16.84018092,2022,5,fully furnished,3 years,no,1,1
5668,1,2021-07-03,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,4-ROOM,2500,1.324058778,103.9113038,3,101.8265809,24.55154614,2022,14,partially furnished,2 years,yes,1,1
5669,1,2021-07-14,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,4-ROOM,2650,1.324058778,103.9113038,3,101.1607254,26.19593711,2022,6,fully furnished,1 year,no,1,1
5670,1,2022-02-25,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,5-ROOM,2400,1.324058778,103.9113038,3,118.5922311,20.23741334,2022,5,fully furnished,1 year,yes,1,1
5671,1,2022-03-09,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,4-ROOM,3000,1.324058778,103.9113038,3,106.0282111,28.29435646,2022,14,not furnished,1 year,no,1,1
5672,1,2022-05-10,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,5-ROOM,2200,1.324058778,103.9113038,3,120.207942,18.30161937,2022,3,partially furnished,short term,no,1,1
5673,1,2023-02-09,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,4-ROOM,3600,1.324058778,103.9113038,3,101.4337384,35.49114977,2022,4,not furnished,flexible,yes,1,1
5674,1,2023-07-23,111,LENGKONG TIGA,HDB-KEMBANGAN ESTATE,410111,BEDOK,5-ROOM,2500,1.324058778,103.9113038,3,121.9456919,20.50092923,2022,14,partially furnished,flexible,no,1,1
5675,1,2021-03-03,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2200,1.38414099,103.8944433,3,100.4868367,21.89341481,2001,5,not furnished,3 years,yes,1,1
5676,1,2021-09-27,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2425,1.38414099,103.8944433,3,95.51224766,25.38941402,2001,12,not furnished,2 years,no,1,1
5677,1,2021-10-15,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2000,1.38414099,103.8944433,3,93.48231532,21.39442089,2001,12,not furnished,2 years,no,1,1
5678,1,2021-12-17,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2480,1.38414099,103.8944433,3,105.6556199,23.47248544,2001,13,partially furnished,flexible,no,1,1
5679,1,2022-01-17,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2350,1.38414099,103.8944433,3,100.0871744,23.47953187,2001,15,partially furnished,1 year,yes,1,1
5680,1,2022-01-19,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,3000,1.38414099,103.8944433,3,97.29622554,30.83367298,2001,4,not furnished,2 years,yes,1,1
5681,1,2022-05-23,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,3300,1.38414099,103.8944433,3,98.0248788,33.66492303,2001,2,partially furnished,1 year,yes,1,1
5682,1,2022-07-21,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2700,1.38414099,103.8944433,3,100.536983,26.85578899,2001,11,fully furnished,short term,yes,1,1
5683,1,2022-10-08,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,3050,1.38414099,103.8944433,3,100.6834095,30.29297492,2001,11,fully furnished,short term,yes,1,1
5684,1,2022-10-04,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2600,1.38414099,103.8944433,3,92.40757069,28.13622283,2001,8,not furnished,flexible,yes,1,1
5685,1,2022-11-28,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,4000,1.38414099,103.8944433,3,97.20610399,41.14967925,2001,12,not furnished,flexible,yes,1,1
5686,1,2023-07-05,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,3200,1.38414099,103.8944433,3,102.4300401,31.24083518,2001,8,not furnished,short term,yes,1,1
5687,1,2023-08-16,273D,COMPASSVALE LINK,ATRINA,544273,SENGKANG,4-ROOM,2800,1.38414099,103.8944433,3,102.0501218,27.43749789,2001,10,partially furnished,2 years,yes,1,1
5688,1,2021-03-24,123,TECK WHYE LANE,HDB-CHOA CHU KANG,680123,CHOA CHU KANG,4-ROOM,1850,1.379196361,103.7494577,3,96.58293073,19.15452333,1986,5,not furnished,flexible,yes,1,1
5689,1,2021-03-24,123,TECK WHYE LANE,HDB-CHOA CHU KANG,680123,CHOA CHU KANG,4-ROOM,1600,1.379196361,103.7494577,3,101.1052447,15.82509398,1986,9,partially furnished,1 year,yes,1,1
5690,1,2021-06-02,123,TECK WHYE LANE,HDB-CHOA CHU KANG,680123,CHOA CHU KANG,5-ROOM,1900,1.379196361,103.7494577,3,117.8176863,16.12661104,1986,6,fully furnished,flexible,yes,1,1
5691,1,2023-03-01,123,TECK WHYE LANE,HDB-CHOA CHU KANG,680123,CHOA CHU KANG,4-ROOM,2600,1.379196361,103.7494577,3,97.4621344,26.67702709,1986,4,partially furnished,2 years,no,1,1
5692,1,2023-03-13,123,TECK WHYE LANE,HDB-CHOA CHU KANG,680123,CHOA CHU KANG,4-ROOM,2500,1.379196361,103.7494577,3,97.62339412,25.60861587,1986,8,not furnished,flexible,yes,1,1
5693,1,2023-06-19,123,TECK WHYE LANE,HDB-CHOA CHU KANG,680123,CHOA CHU KANG,5-ROOM,3500,1.379196361,103.7494577,3,119.9511106,29.17855434,1986,6,fully furnished,1 year,yes,1,1
5694,1,2023-08-24,123,TECK WHYE LANE,HDB-CHOA CHU KANG,680123,CHOA CHU KANG,4-ROOM,3300,1.379196361,103.7494577,3,98.45096508,33.51922449,1986,5,not furnished,short term,yes,1,1
5695,1,2021-03-25,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,5-ROOM,2000,1.44580506,103.7946403,3,121.2319673,16.4972989,2022,7,not furnished,2 years,no,1,1
5696,1,2021-06-02,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,5-ROOM,1700,1.44580506,103.7946403,3,120.2864268,14.13293291,2022,4,fully furnished,3 years,no,1,1
5697,1,2021-08-28,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,4-ROOM,1800,1.44580506,103.7946403,3,100.387541,17.93051191,2022,2,not furnished,flexible,yes,1,1
5698,1,2021-08-28,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,5-ROOM,1750,1.44580506,103.7946403,3,119.4027816,14.65627497,2022,14,fully furnished,flexible,yes,1,1
5699,1,2021-09-23,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,4-ROOM,1900,1.44580506,103.7946403,3,97.67234585,19.45279376,2022,5,not furnished,flexible,yes,1,1
5700,1,2022-03-23,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,5-ROOM,2000,1.44580506,103.7946403,3,117.2589163,17.05627225,2022,5,not furnished,short term,yes,1,1
5701,1,2022-08-15,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,4-ROOM,1800,1.44580506,103.7946403,3,100.1994702,17.96416683,2022,8,partially furnished,short term,no,1,1
5702,1,2022-09-02,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,5-ROOM,2300,1.44580506,103.7946403,3,117.3505916,19.5993899,2022,2,fully furnished,1 year,no,1,1
5703,1,2022-12-12,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,5-ROOM,2000,1.44580506,103.7946403,3,116.0587387,17.23265325,2022,6,not furnished,flexible,no,1,1
5704,1,2023-03-21,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,5-ROOM,2500,1.44580506,103.7946403,3,111.8674837,22.34787016,2022,5,fully furnished,2 years,yes,1,1
5705,1,2023-04-24,753,WOODLANDS CIRCLE,HDB-WOODLANDS,730753,WOODLANDS,4-ROOM,1200,1.44580506,103.7946403,3,97.933355,12.25323078,2022,3,fully furnished,flexible,yes,1,1
5706,1,2021-03-01,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,2000,1.453298351,103.8161386,3,102.0346704,19.60118059,2023,3,fully furnished,2 years,no,1,1
5707,1,2021-03-11,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,2000,1.453298351,103.8161386,3,96.28289573,20.77212141,2023,2,fully furnished,1 year,yes,1,1
5708,1,2021-08-12,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,1800,1.453298351,103.8161386,3,96.91898622,18.57221242,2023,6,not furnished,2 years,yes,1,1
5709,1,2021-09-01,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,2300,1.453298351,103.8161386,3,98.13235512,23.43773363,2023,4,not furnished,short term,yes,1,1
5710,1,2021-11-14,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,3000,1.453298351,103.8161386,3,97.33761047,30.82056346,2023,8,partially furnished,1 year,yes,1,1
5711,1,2022-01-07,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,1700,1.453298351,103.8161386,3,99.20156397,17.1368266,2023,4,fully furnished,2 years,no,1,1
5712,1,2022-03-14,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,1900,1.453298351,103.8161386,3,104.8639172,18.11872043,2023,5,fully furnished,flexible,yes,1,1
5713,1,2022-04-13,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,2800,1.453298351,103.8161386,3,102.4377981,27.33366054,2023,7,not furnished,1 year,no,1,1
5714,1,2022-08-16,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,2600,1.453298351,103.8161386,3,94.67820507,27.46144161,2023,4,partially furnished,2 years,yes,1,1
5715,1,2022-09-07,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,3600,1.453298351,103.8161386,3,102.7435814,35.03868516,2023,14,fully furnished,3 years,no,1,1
5716,1,2022-09-12,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,2500,1.453298351,103.8161386,3,97.25786511,25.70486199,2023,6,fully furnished,flexible,yes,1,1
5717,1,2022-11-03,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,3300,1.453298351,103.8161386,3,100.2010077,32.93380052,2023,7,partially furnished,1 year,yes,1,1
5718,1,2023-02-07,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,3600,1.453298351,103.8161386,3,105.5243113,34.11536124,2023,5,fully furnished,1 year,no,1,1
5719,1,2023-08-07,405,ADMIRALTY LINK,HDB-SEMBAWANG,750405,SEMBAWANG,4-ROOM,3600,1.453298351,103.8161386,3,99.59727555,36.14556704,2023,6,fully furnished,short term,no,1,1
5720,1,2021-03-21,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,1700,1.393069499,103.9106985,3,123.1947103,13.79929379,1979,15,fully furnished,short term,yes,1,1
5721,1,2021-06-26,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,1800,1.393069499,103.9106985,3,124.3402673,14.47640446,1979,2,fully furnished,2 years,yes,1,1
5722,1,2021-06-19,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,2100,1.393069499,103.9106985,3,119.4975793,17.57357774,1979,10,partially furnished,1 year,yes,1,1
5723,1,2021-07-15,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,2000,1.393069499,103.9106985,3,119.8612106,16.68596529,1979,15,fully furnished,flexible,yes,1,1
5724,1,2021-08-07,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,2300,1.393069499,103.9106985,3,123.824506,18.57467535,1979,4,partially furnished,2 years,no,1,1
5725,1,2021-09-04,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,2000,1.393069499,103.9106985,3,119.9735082,16.67034689,1979,4,not furnished,2 years,no,1,1
5726,1,2021-10-26,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,4-ROOM,2300,1.393069499,103.9106985,3,101.468699,22.6670887,1979,13,fully furnished,1 year,yes,1,1
5727,1,2021-11-18,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,2050,1.393069499,103.9106985,3,118.8555696,17.24782446,1979,11,partially furnished,short term,yes,1,1
5728,1,2021-11-23,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,2100,1.393069499,103.9106985,3,118.6317966,17.70183088,1979,13,fully furnished,short term,yes,1,1
5729,1,2021-12-10,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,4-ROOM,2300,1.393069499,103.9106985,3,100.4251481,22.90262989,1979,5,not furnished,short term,no,1,1
5730,1,2022-01-28,132,EDGEDALE PLAINS,HDB-PUNGGOL,820132,PUNGGOL,5-ROOM,2200,1.393069499,103.9106985,3,121.5613063,18.0978641,1979,12,fully furnished,short term,yes,1,1
